Player,Age,Tm,Pos,GP,G,A,PTS,PlusMin,PIM,PS,G-EV,G-PP,G-SH,G-GW,A-EV,A-PP,A-SH,SOG,ShotPerc,TOI,ATOI,BLK,HIT,FOW,FOL,FOPerc,UID,season
Paul Stastny,37.0,CAR,C,73,9,13,22,4,16,1.9,7,2,0,3,11,2,0,80,11.3,867,11:52,18,21,280,206,57.6,stastpa01,22-23
Troy Stecher,28.0,TOT,D,81,3,11,14,-6,44,2.3,3,0,0,1,11,0,0,88,3.4,1326,16:22,92,70,0,0,,stechtr01,22-23
Sam Steel,24.0,MIN,C,65,10,18,28,11,18,2.6,9,0,1,2,15,3,0,85,11.8,972,14:58,15,46,308,325,48.7,steelsa01,22-23
Oskar Steen,24.0,BOS,C,3,1,0,1,0,0,0.1,1,0,0,0,0,0,0,5,20.0,27,9:09,0,3,0,1,0.0,steenos01,22-23
Alex Steeves,23.0,TOR,F,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,3,0.0,24,7:51,0,3,0,0,,steeval02,22-23
Kevin Stenlund,26.0,WPG,C,54,6,3,9,3,20,0.6,4,0,2,0,3,0,0,63,9.5,629,11:39,28,31,280,246,53.2,stenlke01,22-23
Derek Stepan,32.0,CAR,C,73,5,6,11,8,8,0.9,5,0,0,0,5,0,1,98,5.1,663,9:05,21,29,229,193,54.3,stepade01,22-23
Chandler Stephenson,28.0,VEG,C,81,16,49,65,12,26,5.6,9,6,1,5,38,9,2,120,13.3,1540,19:01,56,74,675,487,58.1,stephch02,22-23
Riley Stillman,24.0,TOT,D,50,1,7,8,-13,36,0.3,1,0,0,0,7,0,0,37,2.7,732,14:39,44,81,0,0,,stillri01,22-23
Mark Stone,30.0,VEG,RW,43,17,21,38,11,10,4.3,12,3,2,1,15,6,0,113,15.0,833,19:23,23,31,0,3,0.0,stonema01,22-23
Michael Stone,32.0,CGY,D,48,6,5,11,2,35,2.4,6,0,0,1,3,2,0,92,6.5,639,13:19,59,54,0,0,,stonemi01,22-23
Anton Strålman,36.0,BOS,D,8,0,0,0,-3,2,-0.1,0,0,0,0,0,0,0,3,0.0,123,15:22,10,12,0,0,,stralan01,22-23
Austin Strand,25.0,ANA,D,5,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,5,0.0,62,12:24,4,5,0,0,,stranau01,22-23
Dylan Strome,25.0,WSH,C,81,23,42,65,-4,24,6.3,20,3,0,2,24,18,0,154,14.9,1352,16:41,43,20,528,554,48.8,stromdy01,22-23
Ryan Strome,29.0,ANA,C,82,15,26,41,-30,79,1.9,14,1,0,2,23,3,0,130,11.5,1397,17:02,24,29,402,516,43.8,stromry01,22-23
Marián Studenič,24.0,DAL,RW,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,4,0.0,26,8:41,0,3,0,0,,studema01,22-23
Jack Studnicka,23.0,TOT,C,48,4,4,8,-12,16,-0.2,4,0,0,1,4,0,0,65,6.2,509,10:36,19,61,77,84,47.8,studnja01,22-23
Nico Sturm,27.0,SJS,C,74,14,12,26,-13,23,1.7,13,0,1,1,12,0,0,119,11.8,1090,14:44,45,100,491,389,55.8,sturmni01,22-23
Tim Stützle,21.0,OTT,LW,78,39,51,90,-3,54,10.0,26,10,3,3,33,18,0,228,17.1,1659,21:16,49,114,202,284,41.6,stuetti02,22-23
C.J. Suess,28.0,SJS,LW,1,0,0,0,-1,2,0.0,0,0,0,0,0,0,0,0,,6,5:50,0,1,0,1,0.0,frankcl01,22-23
Oskar Sundqvist,28.0,TOT,C,67,10,18,28,-4,28,2.1,7,3,0,0,13,5,0,69,14.5,929,13:52,28,63,27,36,42.9,sundqos01,22-23
Pius Suter,26.0,DET,F,79,14,10,24,-3,6,1.8,12,0,2,1,10,0,0,106,13.2,1111,14:04,37,39,214,243,46.8,suterpi01,22-23
Ryan Suter,38.0,DAL,D,82,3,22,25,0,26,4.4,3,0,0,1,17,4,1,92,3.3,1671,20:23,115,81,0,0,,suterry01,22-23
Nick Suzuki,23.0,MTL,C,82,26,40,66,-13,33,5.4,16,7,3,2,30,10,0,162,16.0,1730,21:06,56,50,663,738,47.3,suzukni01,22-23
Andrei Svechnikov,22.0,CAR,RW,64,23,32,55,6,71,6.1,18,5,0,4,21,11,0,205,11.2,1155,18:03,17,140,4,5,44.4,svechan01,22-23
Evgeny Svechnikov,26.0,SJS,LW,59,8,6,14,-6,26,0.9,8,0,0,0,6,0,0,64,12.5,634,10:45,21,100,6,6,50.0,svechev01,22-23
Stanislav Svozil,20.0,CBJ,D,2,0,1,1,-3,2,-0.1,0,0,0,0,0,1,0,3,0.0,40,20:07,1,1,0,0,,svozist01,22-23
Nick Swaney,25.0,MIN,RW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,10,9:33,0,3,0,0,,swaneni01,22-23
Billy Sweezey,26.0,CBJ,D,9,0,1,1,-3,9,0.1,0,0,0,0,1,0,0,3,0.0,154,17:07,20,39,0,0,,sweezbi01,22-23
Brandon Tanev,31.0,SEA,LW,82,16,19,35,21,44,3.5,15,0,1,3,19,0,0,115,13.9,1166,14:13,68,190,3,22,12.0,tanevbr01,22-23
Chris Tanev,33.0,CGY,D,65,1,12,13,7,21,3.1,1,0,0,1,11,1,0,75,1.3,1308,20:07,130,51,0,0,,tanevch01,22-23
Vladimir Tarasenko,31.0,TOT,RW,69,18,32,50,-14,8,4.1,14,3,1,1,21,11,0,169,10.7,1159,16:48,36,75,0,2,0.0,tarasvl01,22-23
Tomáš Tatar,32.0,NJD,LW,82,20,28,48,41,30,5.9,19,1,0,1,25,3,0,153,13.1,1240,15:07,30,65,17,26,39.5,tatarto01,22-23
John Tavares,32.0,TOR,C,80,36,44,80,-7,34,8.5,18,18,0,9,23,21,0,277,13.0,1413,17:39,36,112,726,519,58.3,tavarjo01,22-23
Joel Teasdale,23.0,MTL,F,2,0,1,1,-2,0,0.0,0,0,0,0,1,0,0,1,0.0,22,10:52,1,2,0,1,0.0,teasdjo01,22-23
Teuvo Teräväinen,28.0,CAR,F,68,12,25,37,11,16,3.5,5,5,2,2,18,6,1,144,8.3,1150,16:55,18,15,33,20,62.3,teravte01,22-23
Troy Terry,25.0,ANA,C,70,23,38,61,-8,22,5.5,18,5,0,3,31,7,0,188,12.2,1356,19:22,23,12,2,0,100.0,terrytr01,22-23
Shea Theodore,27.0,VEG,D,55,8,33,41,16,18,6.8,6,2,0,2,26,7,0,136,5.9,1179,21:26,86,16,0,0,,theodsh01,22-23
Robert Thomas,23.0,STL,C,73,18,47,65,-8,22,5.2,12,5,1,2,30,17,0,106,17.0,1412,19:21,29,15,646,575,52.9,thomaro01,22-23
Tage Thompson,25.0,BUF,C,78,47,47,94,4,39,11.1,26,20,1,7,33,14,0,295,15.9,1450,18:35,26,55,350,463,43.1,thompta01,22-23
Tyce Thompson,23.0,NJD,RW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,17,8:39,2,0,0,0,,thompty01,22-23
Lassi Thomson,22.0,OTT,D,2,0,0,0,-2,4,-0.1,0,0,0,0,0,0,0,1,0.0,22,10:54,0,2,0,0,,thomsla01,22-23
Henry Thrun,21.0,SJS,D,8,0,2,2,-3,0,0.1,0,0,0,0,2,0,0,7,0.0,159,19:52,9,4,0,0,,thrunhe01,22-23
Chris Tierney,28.0,TOT,C,36,3,7,10,-8,6,0.3,3,0,0,0,6,0,1,19,15.8,391,10:52,21,15,111,125,47.0,tiernch01,22-23
Conor Timmins,24.0,TOT,D,27,2,12,14,-1,8,1.8,2,0,0,1,8,4,0,19,10.5,407,15:05,18,23,0,0,,timmico01,22-23
Jarred Tinordi,30.0,CHI,D,44,2,6,8,-17,40,0.7,2,0,0,1,6,0,0,32,6.3,724,16:27,68,139,0,0,,tinorja01,22-23
Owen Tippett,23.0,PHI,RW,77,27,22,49,-17,16,4.7,19,8,0,4,18,4,0,231,11.7,1342,17:26,69,125,19,11,63.3,tippeow01,22-23
Brady Tkachuk,23.0,OTT,LW,82,35,48,83,-10,126,8.9,24,11,0,6,30,18,0,347,10.1,1528,18:38,9,242,370,395,48.4,tkachbr01,22-23
Matthew Tkachuk,25.0,FLA,LW,79,40,69,109,29,123,12.3,26,14,0,6,46,22,1,322,12.4,1614,20:26,31,68,13,16,44.8,tkachma01,22-23
Devon Toews,28.0,COL,D,80,7,43,50,39,26,10.0,6,1,0,0,37,6,0,165,4.2,2009,25:06,138,93,0,0,,toewsde01,22-23
Jonathan Toews,34.0,CHI,C,53,15,16,31,-31,43,2.1,6,9,0,1,13,3,0,87,17.2,939,17:43,23,9,594,347,63.1,toewsjo01,22-23
Tyler Toffoli,30.0,CGY,C,82,34,39,73,16,28,8.6,24,10,0,4,24,15,0,268,12.7,1362,16:37,14,59,7,5,58.3,toffoty01,22-23
Eeli Tolvanen,23.0,TOT,RW,61,18,13,31,8,14,3.4,14,4,0,4,10,3,0,116,15.5,886,14:31,51,91,3,9,25.0,tolvaee01,22-23
Philip Tomasino,21.0,NSH,C,31,5,13,18,5,6,1.7,1,4,0,0,11,2,0,54,9.3,483,15:36,16,28,10,8,55.6,tomasph01,22-23
Dominic Toninato,28.0,WPG,C,5,0,1,1,0,2,0.0,0,0,0,0,1,0,0,7,0.0,40,7:56,2,6,9,9,50.0,tonindo01,22-23
Alexey Toropchenko,23.0,STL,RW,69,10,9,19,6,12,1.6,9,0,1,0,9,0,0,86,11.6,833,12:05,46,122,2,6,25.0,toropal01,22-23
Yakov Trenin,26.0,NSH,C,77,12,12,24,-7,47,1.5,10,0,2,2,10,2,0,140,8.6,1166,15:09,30,167,14,22,38.9,treniya01,22-23
Vincent Trocheck,29.0,NYR,C,82,22,42,64,3,58,5.7,13,9,0,3,34,8,0,225,9.8,1584,19:19,44,182,721,565,56.1,trochvi01,22-23
Jacob Trouba,28.0,NYR,D,82,8,22,30,7,63,5.8,5,2,1,2,18,3,1,199,4.0,1738,21:12,196,218,0,1,0.0,troubja01,22-23
Alex Tuch,26.0,BUF,RW,74,36,43,79,14,20,9.0,27,8,1,9,31,12,0,218,16.5,1417,19:09,46,54,32,43,42.7,tuchal01,22-23
Tyler Tucker,22.0,STL,D,26,1,3,4,-9,31,0.0,1,0,0,0,3,0,0,21,4.8,381,14:39,26,50,0,0,,tuckety01,22-23
Riley Tufte,24.0,DAL,LW,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,24,7:57,0,6,0,0,,tufteri01,22-23
Alex Turcotte,21.0,LAK,C,4,0,0,0,-2,5,-0.1,0,0,0,0,0,0,0,2,0.0,28,6:59,0,1,6,8,42.9,turcoal02,22-23
Urho Vaakanainen,24.0,ANA,D,23,0,2,2,-16,0,-0.6,0,0,0,0,2,0,0,27,0.0,379,16:27,28,18,0,0,,vaakaur01,22-23
Juuso Välimäki,24.0,ARI,D,78,4,30,34,-10,59,4.0,3,1,0,1,19,11,0,93,4.3,1418,18:11,98,53,0,0,,valimju01,22-23
James van Riemsdyk,33.0,PHI,LW,61,12,17,29,-3,28,2.4,10,2,0,1,15,2,0,119,10.1,937,15:21,20,18,7,7,50.0,vanrija01,22-23
Trevor van Riemsdyk,31.0,WSH,D,75,7,16,23,10,15,5.1,7,0,0,0,15,1,0,97,7.2,1430,19:04,160,21,0,0,,vanritr01,22-23
Frank Vatrano,28.0,ANA,LW,81,22,19,41,-29,66,2.7,17,5,0,1,15,4,0,231,9.5,1351,16:41,75,86,7,10,41.2,vatrafr01,22-23
Joe Veleno,23.0,DET,C,81,9,11,20,-12,30,0.8,8,1,0,1,8,3,0,85,10.6,1035,12:47,44,152,277,374,42.5,velenjo01,22-23
Carter Verhaeghe,27.0,FLA,C,81,42,31,73,10,46,8.7,35,7,0,2,25,6,0,275,15.3,1418,17:30,31,29,20,21,48.8,verhaca01,22-23
Jimmy Vesey,29.0,NYR,LW,81,11,14,25,13,20,2.1,10,0,1,4,14,0,0,123,8.9,1102,13:37,40,98,4,14,22.2,veseyji02,22-23
Jeffrey Viel,26.0,SJS,F,4,0,0,0,0,2,-0.1,0,0,0,0,0,0,0,4,0.0,37,9:10,2,6,0,0,,vielje01,22-23
Gabriel Vilardi,23.0,LAK,C,63,23,18,41,10,18,4.8,18,5,0,6,14,4,0,122,18.9,983,15:36,33,41,52,61,46.0,vilarga01,22-23
Alex Vlasic,21.0,CHI,D,6,0,1,1,-1,0,0.2,0,0,0,0,1,0,0,4,0.0,118,19:38,9,5,0,0,,vlasial01,22-23
Marc-Édouard Vlasic,35.0,SJS,D,78,1,17,18,-14,16,2.3,1,0,0,0,17,0,0,67,1.5,1363,17:28,116,45,0,0,,vlasima01,22-23
Jakub Voráček,33.0,CBJ,RW,11,1,5,6,-7,0,0.2,0,1,0,0,5,0,0,17,5.9,176,15:58,7,2,1,2,33.3,voracja01,22-23
Jakub Vrána,26.0,TOT,LW,25,11,5,16,3,10,2.1,7,4,0,2,5,0,0,63,17.5,364,14:33,6,14,2,5,28.6,vranaja01,22-23
Austin Wagner,25.0,CHI,LW,7,1,1,2,-2,0,0.1,1,0,0,1,1,0,0,13,7.7,85,12:08,1,19,0,0,,wagneau01,22-23
Chris Wagner,31.0,BOS,C,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,13,12:36,1,6,1,3,25.0,wagnech01,22-23
Oliver Wahlstrom,22.0,NYI,RW,35,7,9,16,5,32,1.8,6,1,0,1,9,0,0,70,10.0,426,12:10,15,50,7,13,35.0,wahlsol01,22-23
Nathan Walker,28.0,STL,C,56,2,8,10,10,25,0.5,2,0,0,1,8,0,0,43,4.7,576,10:17,35,82,95,82,53.7,walkena01,22-23
Samuel Walker,23.0,MIN,C,9,1,1,2,-1,0,0.1,1,0,0,0,1,0,0,8,12.5,95,10:36,1,2,0,0,,walkesa01,22-23
Sean Walker,28.0,LAK,D,70,3,10,13,-3,36,2.2,3,0,0,1,9,1,0,94,3.2,1038,14:50,104,77,0,0,,walkese01,22-23
Jake Walman,26.0,DET,D,63,9,9,18,10,45,4.9,9,0,0,2,7,2,0,140,6.4,1242,19:43,121,47,0,0,,walmaja01,22-23
Austin Watson,31.0,OTT,LW,75,9,2,11,-7,123,0.5,6,0,3,2,2,0,0,79,11.4,767,10:14,61,165,7,8,46.7,watsoau01,22-23
MacKenzie Weegar,29.0,CGY,D,81,4,27,31,15,43,6.1,4,0,0,1,23,3,1,160,2.5,1709,21:06,117,186,0,0,,weegama01,22-23
Alexander Wennberg,28.0,SEA,C,82,13,25,38,-7,20,1.8,9,4,0,3,20,5,0,101,12.9,1533,18:42,63,43,627,748,45.6,wennbal01,22-23
Zach Werenski,25.0,CBJ,D,13,3,5,8,-6,0,1.0,3,0,0,0,3,2,0,41,7.3,307,23:36,24,5,0,0,,werenza01,22-23
Blake Wheeler,36.0,WPG,RW,72,16,39,55,-3,46,4.8,9,7,0,6,31,8,0,126,12.7,1227,17:03,35,54,65,61,51.6,wheelbl01,22-23
Colin White,26.0,FLA,C,68,8,7,15,0,12,1.0,8,0,0,0,7,0,0,64,12.5,655,9:38,29,61,84,111,43.1,whiteco02,22-23
Colton White,25.0,ANA,D,46,0,6,6,-17,8,0.0,0,0,0,0,6,0,0,30,0.0,668,14:32,37,34,0,0,,whiteco03,22-23
Zach Whitecloud,26.0,VEG,D,59,5,7,12,10,41,3.2,5,0,0,1,7,0,0,64,7.8,1010,17:07,97,90,0,0,,whiteza01,22-23
Chris Wideman,33.0,MTL,D,46,0,6,6,-6,81,0.6,0,0,0,0,4,2,0,31,0.0,622,13:31,51,25,0,0,,widemch01,22-23
Maxwell Willman,27.0,PHI,C,9,0,0,0,-3,4,-0.2,0,0,0,0,0,0,0,9,0.0,81,8:58,6,16,0,3,0.0,willmma01,22-23
Tom Wilson,28.0,WSH,RW,33,13,9,22,-13,78,2.0,9,4,0,1,8,1,0,82,15.9,581,17:37,30,97,5,10,33.3,wilsoto01,22-23
Christian Wolanin,27.0,VAN,D,16,0,3,3,5,4,0.8,0,0,0,0,2,1,0,16,0.0,252,15:45,11,4,0,0,,wolanch01,22-23
Miles Wood,27.0,NJD,LW,76,13,14,27,1,76,2.3,11,2,0,2,13,1,0,167,7.8,920,12:06,19,100,1,5,16.7,woodmi01,22-23
Parker Wotherspoon,25.0,NYI,D,12,0,1,1,5,4,0.6,0,0,0,0,1,0,0,10,0.0,160,13:20,7,8,0,0,,wothepa01,22-23
Shane Wright,19.0,SEA,C,8,1,1,2,4,2,0.3,1,0,0,0,1,0,0,4,25.0,68,8:29,6,1,10,21,32.3,wrighsh01,22-23
Arber Xhekaj,22.0,MTL,D,51,5,8,13,-9,101,1.7,3,2,0,0,7,1,0,75,6.7,779,15:16,46,159,0,0,,xhekaar01,22-23
Kailer Yamamoto,24.0,EDM,RW,58,10,15,25,12,24,1.9,9,0,1,3,14,0,1,97,10.3,962,16:35,24,77,6,7,46.2,yamamka01,22-23
Jesse Ylönen,23.0,MTL,RW,37,6,10,16,-11,0,0.9,5,1,0,1,10,0,0,43,14.0,498,13:27,28,14,3,3,50.0,yloneje01,22-23
Cameron York,22.0,PHI,D,54,2,18,20,-1,18,3.2,2,0,0,0,14,3,1,42,4.8,1061,19:39,69,44,0,0,,yorkca01,22-23
Pavel Zacha,25.0,BOS,C,82,21,36,57,26,16,6.1,18,3,0,3,30,5,1,131,16.0,1317,16:03,21,67,134,162,45.3,zachapa01,22-23
Filip Zadina,23.0,DET,RW,30,3,4,7,-5,10,0.2,3,0,0,2,4,0,0,51,5.9,393,13:06,15,22,2,4,33.3,zadinfi01,22-23
Nikita Zadorov,27.0,CGY,D,82,14,7,21,10,80,5.6,14,0,0,2,6,1,0,130,10.8,1532,18:41,75,174,0,0,,zadorni01,22-23
Nikita Zaitsev,31.0,TOT,D,46,1,7,8,-9,20,1.1,1,0,0,0,7,0,0,20,5.0,757,16:28,72,95,0,0,,zaitsni01,22-23
Yegor Zamula,22.0,PHI,D,14,0,4,4,0,2,0.6,0,0,0,0,4,0,0,8,0.0,187,13:23,13,9,0,0,,zamulye01,22-23
Jakub Zbořil,25.0,BOS,D,22,1,3,4,-1,6,0.6,1,0,0,1,3,0,0,13,7.7,292,13:17,19,31,0,0,,zborija01,22-23
Trevor Zegras,21.0,ANA,C,81,23,42,65,-24,88,5.0,19,4,0,3,29,13,0,184,12.5,1525,18:50,29,46,237,336,41.4,zegratr01,22-23
Fabian Zetterlund,23.0,TOT,W,67,6,17,23,-6,14,1.1,5,1,0,1,15,2,0,118,5.1,888,13:15,20,53,7,10,41.2,zettefa01,22-23
Mika Zibanejad,29.0,NYR,C,82,39,52,91,25,20,10.6,18,20,1,5,32,19,1,251,15.5,1637,19:58,48,71,692,706,49.5,zibanmi01,22-23
Radim Zohorna,26.0,TOT,F,10,1,0,1,-1,0,0.0,1,0,0,0,0,0,0,9,11.1,86,8:35,2,7,21,20,51.2,zohorra01,22-23
Artem Zub,27.0,OTT,D,53,3,7,10,2,39,2.5,3,0,0,0,7,0,0,41,7.3,1073,20:15,67,131,0,0,,zubar01,22-23
Mats Zuccarello,35.0,MIN,LW,78,22,45,67,-3,26,6.2,13,9,0,3,25,20,0,198,11.1,1575,20:12,51,51,24,36,40.0,zuccama01,22-23
Jason Zucker,31.0,PIT,LW,78,27,21,48,-4,47,5.0,25,2,0,5,14,7,0,197,13.7,1221,15:39,29,197,4,11,26.7,zuckeja01,22-23
