Player,season,Pos,GP,ATOI,BLK,CorsiForPerc,FenwickPerc,CorsiForPercRel,FenwickPercRel,CorsiAgainst,DZoneStartPerc,GAPer60,XGA,XGF,GFPer60,exGA60,exGF60,BLK_60,CorsiAgainst_60,DefenceRating
Jordan Eberle,15-16,RW,69,1071,23.0,52.0,51.7,4.1,4.3,999,47.5,3.3,51.8,53.3,2.7,2.523444160272805,2.5965168676166117,1.1204481792717085,48.66642309097552,1.0
Alexander Edler,15-16,D,52,1467,106.0,47.3,49.7,-0.2,2.9,864,57.6,2.7,42.3,35.2,2.4,1.996224634261444,1.6611609249646062,5.002359603586597,40.77394997640397,3.0
Joel Edmundson,15-16,D,67,896,62.0,53.3,52.9,2.2,0.9,782,51.0,1.9,38.0,32.7,1.9,2.2787846481876333,1.960954157782516,3.7180170575692966,46.89498933901918,2.0
Nikolaj Ehlers,15-16,RW,72,966,25.0,54.1,54.9,3.9,5.2,860,43.7,2.7,38.1,42.2,2.8,1.9720496894409938,2.184265010351967,1.2939958592132503,44.51345755693582,3.0
Christian Ehrhoff,15-16,D,48,929,35.0,54.6,53.6,-0.9,-1.7,519,42.7,2.4,26.1,23.2,1.9,2.107104413347686,1.8729817007534983,2.8256189451022604,41.899892357373524,2.0
Jack Eichel,15-16,C,81,1147,25.0,47.8,46.9,0.2,-1.1,1228,44.9,2.9,55.0,46.4,2.4,2.131163421486002,1.797926959217282,0.9687106461300009,47.58306693790565,2.0
Aaron Ekblad,15-16,D,78,1301,59.0,51.4,51.5,3.8,3.5,1112,44.4,2.2,49.0,51.9,2.9,1.7383078105599243,1.8411872524093893,2.093064506592562,39.44894459882931,4.0
Mattias Ekholm,15-16,D,82,1215,106.0,53.2,53.3,1.3,-0.2,1123,51.8,2.3,45.9,57.5,2.8,1.6585365853658534,2.0776874435411017,3.830171635049684,40.57813911472448,4.0
Oliver Ekman-Larsson,15-16,D,75,1486,67.0,51.0,49.8,6.3,6.1,1283,51.0,3.1,55.8,58.3,3.0,1.8024226110363393,1.8831763122476448,2.164199192462988,41.44279946164199,3.0
Patrik Eliáš,15-16,C,16,926,1.0,48.8,48.1,1.2,-0.5,126,50.4,1.7,5.7,5.0,3.0,1.3849892008639308,1.2149028077753778,0.2429805615550756,30.615550755939523,5.0
Lars Eller,15-16,C,79,915,36.0,53.3,52.5,2.5,1.8,882,50.6,2.8,35.0,37.2,2.3,1.743100228263125,1.8526665283253787,1.7929030919277857,43.92612575223076,3.0
Stefan Elliott,15-16,D,21,850,18.0,47.9,45.9,0.7,-1.0,266,42.9,2.7,11.9,9.7,2.2,2.4,1.956302521008403,3.630252100840336,53.64705882352941,1.0
Morgan Ellis,15-16,D,3,537,2.0,50.0,45.2,1.8,0.2,22,50.0,2.3,1.0,0.5,2.3,2.2346368715083798,1.1173184357541899,4.4692737430167595,49.162011173184354,2.0
Ryan Ellis,15-16,D,79,1254,100.0,54.4,54.3,2.6,0.5,1083,49.2,2.4,44.3,59.0,2.8,1.609835866997759,2.1440251953243292,3.6339410090242867,39.355581127733025,4.0
Turner Elson,15-16,LW,1,894,0.0,18.8,23.1,-28.8,-28.1,13,50.0,0.0,0.2,0.1,6.0,0.8053691275167786,0.4026845637583893,0.0,52.3489932885906,4.0
Alexei Emelin,15-16,D,72,1230,113.0,51.3,51.4,-0.1,0.5,1153,56.3,2.3,47.4,47.9,1.9,1.9268292682926826,1.9471544715447153,4.59349593495935,46.869918699187,3.0
Deryk Engelland,15-16,D,69,914,107.0,45.5,46.8,-3.9,-2.2,966,53.8,2.3,34.9,38.6,2.4,1.9921986490343448,2.2034059556654935,6.107886975549425,55.14223194748359,2.0
Tyler Ennis,15-16,C,23,1084,8.0,45.2,44.1,-3.6,-3.9,349,53.6,2.6,15.1,10.4,1.2,2.1803304989571637,1.5016845820632119,1.1551419862024705,50.39306914808279,2.0
Toby Enström,15-16,D,72,1251,96.0,52.2,50.8,0.4,-0.9,1057,48.6,2.2,51.3,50.7,2.6,2.0503597122302155,2.0263788968824943,3.8369304556354917,42.24620303756994,3.0
Jonathan Ericsson,15-16,D,71,1112,48.0,48.8,46.5,-3.9,-5.2,975,51.8,2.2,45.6,41.6,2.2,2.0792380180362753,1.8968487182085318,2.188671597932921,44.457391833012466,3.0
Loui Eriksson,15-16,RW,82,1169,34.0,52.0,52.1,3.4,3.5,1107,48.5,2.2,45.4,54.2,2.8,1.7050220117256774,2.035510859813474,1.2768887312483046,41.57399486740804,4.0
Emerson Etem,15-16,RW,58,789,43.0,45.9,45.5,-1.3,0.1,766,58.0,2.9,38.1,32.7,2.0,2.997246623836371,2.5724400157335787,3.382719286744461,60.25960403828505,1.0
Dennis Everberg,15-16,RW,15,537,12.0,36.4,39.9,-13.4,-12.3,138,71.2,3.5,5.7,4.3,0.5,2.547486033519553,1.9217877094972067,5.363128491620112,61.675977653631286,1.0
Robby Fabbri,15-16,C,72,799,9.0,52.4,51.9,1.8,0.7,759,46.7,2.7,36.1,40.0,2.7,2.2590738423028784,2.503128911138924,0.5632040050062579,47.49687108886107,2.0
Radek Faksa,15-16,C,45,741,33.0,53.4,55.0,2.6,4.2,440,57.9,1.9,17.2,20.3,3.0,1.8569500674763828,2.1916329284750335,3.5627530364372464,47.50337381916329,4.0
Justin Falk,15-16,D,24,854,38.0,45.7,48.4,-2.6,-0.7,336,56.3,2.6,13.8,13.3,3.0,2.4238875878220143,2.336065573770492,6.674473067915691,59.016393442622956,1.0
Bobby Farnham,15-16,RW,53,559,19.0,44.0,45.8,-2.0,-0.4,394,57.1,1.8,14.3,14.9,1.5,1.7376042123738482,1.8105106828231006,2.3087048975596582,47.875248928342394,4.0
Hudson Fasching,15-16,RW,7,691,1.0,52.8,54.7,7.0,8.6,58,43.6,1.5,2.0,2.7,3.0,1.4885259458341946,2.009510026876163,0.7442629729170973,43.167252429191656,4.0
Jesper Fast,15-16,RW,79,896,55.0,48.2,48.9,1.2,1.4,932,55.2,2.2,41.9,38.1,2.7,2.1309900542495477,1.9377260397830016,2.797242314647378,47.40054249547921,3.0
Justin Faulk,15-16,D,64,1443,65.0,52.3,51.1,1.1,0.3,1103,51.1,3.4,54.6,50.5,2.3,2.1283783783783785,1.9685550935550935,2.5337837837837838,42.99636174636175,2.0
Mark Fayne,15-16,D,69,1003,100.0,48.9,48.5,-0.2,-0.1,999,56.7,2.6,43.6,42.5,2.2,2.2679786726776197,2.2107590272660276,5.201785946508301,51.965841605617925,2.0
Taylor Fedun,15-16,D,1,1128,3.0,33.3,46.7,-7.5,9.2,16,63.6,0.0,0.2,0.4,3.2,0.6382978723404256,1.2765957446808511,9.574468085106382,51.06382978723404,4.0
Eric Fehr,15-16,C,55,783,45.0,48.0,51.3,-6.8,-3.3,488,71.8,2.3,17.6,22.4,1.7,1.471264367816092,1.8725182863113896,3.7617554858934175,40.79414838035528,4.0
Andrew Ference,15-16,D,6,784,5.0,46.5,46.8,-4.2,-3.2,68,44.7,5.1,3.4,3.1,1.7,2.6020408163265305,2.372448979591837,3.8265306122448983,52.04081632653062,1.0
Micheal Ferland,15-16,LW,71,757,22.0,49.3,50.0,1.4,2.1,759,56.1,3.0,32.4,34.7,2.1,2.170167637263475,2.324222747316129,1.4735706178949521,50.83818631737585,2.0
Landon Ferraro,15-16,C,68,637,29.0,42.7,43.3,-8.0,-6.6,601,50.9,2.6,24.6,21.3,1.7,2.0445101117370026,1.7702465601625264,2.410194847169637,49.949210453412135,2.0
Kevin Fiala,15-16,LW,5,789,2.0,57.9,57.5,8.1,6.4,53,23.5,1.0,2.0,2.4,1.0,1.8250950570342208,2.1901140684410647,1.8250950570342208,48.365019011406844,3.0
Vernon Fiddler,15-16,C,82,698,39.0,50.6,51.1,-2.1,-1.5,690,56.2,2.0,23.5,26.9,2.1,1.4780907121392128,1.6919421343210566,2.4530016073799707,43.39925920749179,4.0
Valtteri Filppula,15-16,C,76,1095,25.0,50.9,51.6,-1.0,0.6,951,50.2,2.5,39.5,37.8,2.1,1.7087238644556597,1.6351838500360487,1.0814708002883924,41.13914924297044,4.0
Mike Fisher,15-16,C,70,1030,74.0,53.0,55.1,1.1,2.4,826,50.5,3.2,28.2,36.6,2.3,1.4080443828016644,1.82746185852982,3.694868238557559,41.24271844660194,4.0
Tomáš Fleischmann,15-16,LW,76,913,19.0,50.3,49.4,-2.5,-3.0,881,57.0,4.0,38.3,38.3,2.1,1.9870871043984548,1.9870871043984548,0.9857612267250822,45.70819161814723,2.0
Brian Flynn,15-16,C,56,704,33.0,47.4,48.6,-6.6,-4.9,492,69.1,2.0,18.4,17.1,1.6,1.6801948051948052,1.5614853896103897,3.013392857142857,44.92694805194806,4.0
Marcus Foligno,15-16,LW,75,791,44.0,46.6,47.1,-1.3,-0.8,868,59.4,2.2,31.4,30.8,2.3,1.9054361567635902,1.8690265486725663,2.670037926675095,52.67256637168142,3.0
Nick Foligno,15-16,LW,72,1014,46.0,52.3,52.5,5.8,5.3,862,48.4,2.7,39.7,46.1,2.2,1.957593688362919,2.273175542406312,2.2682445759368837,42.50493096646943,3.0
Christian Folin,15-16,D,26,875,30.0,43.9,42.0,-6.3,-8.5,334,51.4,2.0,13.0,8.7,1.6,2.0571428571428574,1.3767032967032966,4.747252747252746,52.85274725274726,2.0
Justin Fontaine,15-16,RW,60,711,24.0,44.6,47.5,-4.6,-2.5,583,55.3,2.4,21.7,20.5,2.6,1.831223628691983,1.729957805907173,2.0253164556962027,49.198312236286924,3.0
Derek Forbort,15-16,D,14,663,7.0,62.4,60.8,4.9,3.3,106,44.0,2.1,4.3,7.7,1.7,1.6677440206851968,2.9864253393665163,2.7149321266968327,41.11182934712346,3.0
Filip Forsberg,15-16,LW,82,1143,41.0,56.2,57.0,5.6,5.2,1025,24.0,3.0,42.3,54.3,3.0,1.624735932398694,2.0856539274054158,1.5748031496062993,39.370078740157474,3.0
Cam Fowler,15-16,D,69,1367,112.0,49.0,49.6,-4.6,-4.5,1170,53.6,2.9,51.3,48.9,2.3,1.9579529913170697,1.866352851372412,4.2746731974173855,44.65506822302089,3.0
Cody Franson,15-16,D,59,1010,56.0,49.7,50.0,2.9,3.5,696,49.8,1.8,28.8,26.3,1.5,1.7398892431616044,1.5888571908038263,3.383117972814231,42.04732337640544,4.0
Johan Franzén,15-16,RW,2,777,0.0,44.2,42.4,3.6,5.9,24,52.9,0.0,0.7,0.7,0.0,1.6216216216216215,1.6216216216216215,0.0,55.5984555984556,4.0
Max Friberg,15-16,LW,5,530,2.0,38.3,39.5,-17.0,-15.2,37,48.3,1.4,1.7,0.6,0.0,2.309433962264151,0.8150943396226416,2.716981132075472,50.26415094339623,2.0
Alex Friesen,15-16,C,1,703,0.0,55.0,38.5,4.3,-8.0,9,66.7,10.2,0.3,0.4,0.0,1.5362731152204836,2.0483641536273116,0.0,46.088193456614505,3.0
Byron Froese,15-16,C,56,758,23.0,48.4,46.5,-3.7,-4.0,489,69.1,2.6,19.0,19.0,1.5,1.6113833396155297,1.6113833396155297,1.9506219374293252,41.47191858273653,4.0
Michael Frolík,15-16,RW,64,949,44.0,51.3,51.0,3.7,2.9,843,53.0,2.8,34.2,41.3,2.6,2.0271338250790305,2.447971548998946,2.6080084299262385,49.96707060063225,3.0
Marián Gáborík,15-16,RW,54,897,17.0,57.0,59.0,1.3,4.5,549,44.8,2.5,23.5,33.7,2.1,1.7465626161278334,2.5046451133407657,1.2634708286882201,40.802675585284284,4.0
Kurtis Gabriel,15-16,RW,3,270,0.0,31.6,35.3,-12.7,-8.3,13,54.5,0.0,0.4,0.5,4.4,1.777777777777778,2.2222222222222223,0.0,57.77777777777777,3.0
Sam Gagner,15-16,C,53,832,15.0,51.3,50.8,1.6,0.5,583,50.8,1.9,26.1,22.4,2.2,2.1308055152394774,1.8287373004354135,1.224600870827286,47.59615384615385,3.0
Alex Galchenyuk,15-16,C,82,976,36.0,53.4,53.7,2.7,3.5,1039,35.1,3.2,43.7,46.8,3.1,1.9657137145141945,2.1051579368252695,1.6193522590963614,46.73630547780888,2.0
Stanislav Galiev,15-16,RW,24,547,4.0,51.4,49.2,0.1,-2.4,171,50.5,1.2,7.2,6.4,1.8,1.9744058500914077,1.7550274223034734,1.0968921389396709,46.89213893967093,3.0
Brendan Gallagher,15-16,RW,53,995,25.0,55.9,55.0,5.5,4.7,644,44.3,2.3,31.6,35.2,3.7,2.1572010998388165,2.4029581871622265,1.7066464397458994,43.96321228785437,3.0
Ryan Garbutt,15-16,C,80,650,28.0,52.3,52.9,1.4,1.7,696,51.0,2.9,32.2,28.3,2.1,2.2292307692307696,1.9592307692307696,1.9384615384615385,48.184615384615384,2.0
Jake Gardiner,15-16,D,79,1237,67.0,54.4,52.5,4.6,4.2,1247,48.0,2.6,61.0,57.1,2.0,2.2471680157178966,2.10349661799167,2.468200935296706,45.938008452462576,2.0
Jason Garrison,15-16,D,72,1108,105.0,49.7,49.5,-3.0,-2.6,1017,52.3,2.5,38.5,38.0,2.3,1.7373646209386282,1.7148014440433215,4.73826714801444,45.89350180505416,3.0
Tyler Gaudet,15-16,C,14,636,4.0,49.3,45.5,-1.3,-3.8,108,60.0,3.3,5.1,3.5,2.3,2.0619946091644206,1.4150943396226416,1.6172506738544474,43.66576819407008,2.0
Johnny Gaudreau,15-16,LW,79,1196,10.0,50.5,50.3,3.1,2.2,1195,43.3,3.0,52.4,58.0,3.3,1.996528512764066,2.2098979721434318,0.3810168917488676,45.53151856398967,2.0
Brendan Gaunce,15-16,C,20,766,3.0,49.2,47.1,3.8,4.7,215,58.6,2.9,9.8,8.3,0.5,2.3028720626631856,1.9503916449086163,0.7049608355091384,50.52219321148825,2.0
Paul Gaustad,15-16,C,63,675,33.0,38.4,40.6,-15.1,-13.7,593,92.5,2.2,17.8,12.6,1.3,1.5068783068783067,1.0666666666666667,2.7936507936507935,50.2010582010582,4.0
Frederik Gauthier,15-16,C,7,831,7.0,40.9,37.3,-12.0,-14.3,75,60.3,6.3,3.6,1.5,1.6,2.2279525528623,0.9283135636926251,4.332129963898917,46.415678184631254,2.0
Luke Gazdic,15-16,LW,29,372,9.0,47.2,45.1,-0.6,-1.8,182,57.3,3.3,8.8,6.4,1.3,2.9365962180200227,2.1357063403781984,3.003337041156841,60.734149054505004,1.0
