Name,Short Name,Team,ShotPct,SOGPlus,Pos,Other Pos,Rook,GP,Goals,Asst,Pts,SOG,FOW,FOL,PPG,SHG,GWG,GTG,PIM,Mins,+/-,Pas C,Pas I,Cor W,Cor L,Ft W,Ft L,Ft D,Hits,Blks,Saves,Gls A,GAA,W,L,T,EN,ShO,Sv Pct,Sh Fat,Gm Fat,Inj Rt,Skate,Pass,Fchk,Phys,Int,Clr,Rock,Kill,Blk,FO,Speed,C,LW,RW,LD,RD
"Jones, Martin",M. Jones,LON,0,3,G,,N,62,0,1,1,0,0,0,0,0,0,0,2,3597,0,0,0,0,0,0,0,0,0,0,1523,176,2.94,36,19,5,8,3,0.896,0,65:00:00,20,3,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Fleury, Marc-Andre",M. Fleury,LON,0,3,G,,N,61,0,2,2,0,0,0,0,0,0,0,4,3635,0,0,0,0,0,0,0,0,0,0,1593,152,2.51,35,21,5,9,8,0.913,0,65:00:00,21,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Andersen, Frederik",Andersen,DEN,0,3,G,,N,60,0,1,1,0,0,0,0,0,0,0,2,3510,0,0,0,0,0,0,0,0,0,0,1796,162,2.77,36,16,7,12,1,0.917,0,65:00:00,22,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Markstrom, Jacob",Markstrom,POR,0,3,G,,N,60,0,3,3,0,0,0,0,0,0,0,2,3599,0,0,0,0,0,0,0,0,0,0,1730,166,2.77,28,23,9,4,1,0.912,0,65:00:00,22,5,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Holtby, Braden",Holtby,MTL,0,3,G,,N,59,0,2,2,0,0,0,0,0,0,0,2,3407,0,0,0,0,0,0,0,0,0,0,1635,160,2.82,32,19,5,10,3,0.911,0,65:00:00,23,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Gibson, John",Gibson,SAN,0,3,G,,N,58,0,0,0,0,0,0,0,0,0,0,2,3233,0,0,0,0,0,0,0,0,0,0,1685,153,2.84,26,22,8,8,2,0.917,0,65:00:00,24,3,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Rinne, Pekka",Rinne,WIN,0,3,G,,N,56,0,0,0,0,0,0,0,0,0,0,4,3220,0,0,0,0,0,0,0,0,0,0,1451,130,2.42,30,19,4,3,4,0.918,0,65:00:00,26,3,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Howard, Jimmy",Howard,LAD,0,3,G,,N,55,0,1,1,0,0,0,0,0,0,0,2,3053,0,0,0,0,0,0,0,0,0,0,1553,156,3.07,23,22,5,8,0,0.909,0,65:00:00,27,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Koskinen, Mikko",Koskinen,POR,0,3,G,,N,55,0,2,2,0,0,0,0,0,0,0,2,2992,0,0,0,0,0,0,0,0,0,0,1405,146,2.93,25,21,6,8,4,0.906,0,65:00:00,27,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"Kuemper, Darcy",Kuemper,LSV,0,3,G,,N,55,0,2,2,0,0,0,0,0,0,0,14,3251,0,0,0,0,0,0,0,0,0,0,1550,126,2.33,27,20,8,4,5,0.925,0,65:00:00,27,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Vasilevskiy, Andrei",Vasilevskiy,NOT,0,3,G,,N,53,0,3,3,0,0,0,0,0,0,0,6,3204,0,0,0,0,0,0,0,0,0,0,1585,128,2.4,39,10,4,6,6,0.925,0,65:00:00,29,4,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Lundqvist, Henrik",Lundqvist,EDM,0,3,G,,N,52,0,3,3,0,0,0,0,0,0,0,0,3089,0,0,0,0,0,0,0,0,0,0,1541,158,3.07,18,23,10,13,0,0.907,0,65:00:00,30,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Anderson, Craig",C. Anderson,DET,0,3,G,,N,50,0,2,2,0,0,0,0,0,0,0,0,2785,0,0,0,0,0,0,0,0,0,0,1513,163,3.51,17,27,4,6,2,0.903,0,65:00:00,32,4,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Hutton, Carter",C. Hutton,SAS,0,3,G,,N,50,0,1,1,0,0,0,0,0,0,0,2,2840,0,0,0,0,0,0,0,0,0,0,1399,142,3,18,25,5,13,0,0.908,0,65:00:00,32,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Murray, Matt",M. Murray,PHI,0,3,G,,N,50,0,0,0,0,0,0,0,0,0,0,4,2880,0,0,0,0,0,0,0,0,0,0,1465,129,2.69,29,14,6,4,4,0.919,0,65:00:00,32,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Varlamov, Semyon",Varlamov,DEN,0,3,G,,N,49,0,0,0,0,0,0,0,0,0,0,2,2839,0,0,0,0,0,0,0,0,0,0,1360,136,2.87,20,19,9,12,2,0.909,0,65:00:00,33,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Allen, Jake",Allen,LAD,0,3,G,,N,46,0,0,0,0,0,0,0,0,0,0,0,2568,0,0,0,0,0,0,0,0,0,0,1156,121,2.83,19,17,8,6,3,0.905,0,65:00:00,36,3,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Bishop, Ben",B. Bishop,CHI,0,3,G,,N,46,0,2,2,0,0,0,0,0,0,0,2,2637,0,0,0,0,0,0,0,0,0,0,1236,87,1.98,27,15,2,15,7,0.934,0,65:00:00,36,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Lehner, Robin",Lehner,LON,0,3,G,,N,46,0,1,1,0,0,0,0,0,0,0,0,2616,0,0,0,0,0,0,0,0,0,0,1230,93,2.13,25,13,5,4,6,0.93,0,65:00:00,36,5,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Quick, Jonathan",Quick,DEN,0,3,G,,N,46,0,2,2,0,0,0,0,0,0,0,6,2648,0,0,0,0,0,0,0,0,0,0,1180,149,3.38,16,23,7,5,2,0.888,0,65:00:00,36,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Rask, Tuukka",T. Rask,VAN,0,3,G,,N,46,0,2,2,0,0,0,0,0,0,0,4,2635,0,0,0,0,0,0,0,0,0,0,1136,109,2.48,27,13,5,6,4,0.912,0,65:00:00,36,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Rittich, David",Rittich,WIN,0,3,G,,N,45,0,0,0,0,0,0,0,0,0,0,4,2503,0,0,0,0,0,0,0,0,0,0,1119,109,2.61,27,9,5,0,1,0.911,0,65:00:00,37,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Greiss, Thomas",Greiss,LSV,0,3,G,,N,43,0,1,1,0,0,0,0,0,0,0,4,2294,0,0,0,0,0,0,0,0,0,0,1098,87,2.28,23,14,2,6,5,0.927,0,65:00:00,39,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Luongo, Roberto",Luongo,CHI,0,3,G,,N,43,0,1,1,0,0,0,0,0,0,0,0,2347,0,0,0,0,0,0,0,0,0,0,1083,122,3.12,18,16,5,8,1,0.899,0,65:00:00,39,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"Smith, Mike",M. Smith,PHI,0,3,G,,N,42,0,3,3,0,0,0,0,0,0,0,2,2400,0,0,0,0,0,0,0,0,0,0,960,109,2.73,23,16,2,5,2,0.898,0,65:00:00,40,2,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Khudobin, Anton",Khudobin,WIN,0,3,G,,N,41,0,0,0,0,0,0,0,0,0,0,2,2220,0,0,0,0,0,0,0,0,0,0,1137,95,2.57,16,17,5,2,2,0.923,0,65:00:00,41,5,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Kinkaid, Keith",Kinkaid,NOT,0,3,G,,N,41,0,0,0,0,0,0,0,0,0,0,0,2302,0,0,0,0,0,0,0,0,0,0,1059,129,3.36,15,18,6,8,3,0.891,0,65:00:00,41,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Halak, Jaroslav",Halak,VAN,0,3,G,,N,40,0,4,4,0,0,0,0,0,0,0,0,2308,0,0,0,0,0,0,0,0,0,0,1068,90,2.34,22,11,4,7,5,0.922,0,65:00:00,42,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Mrazek, Petr",Mrazek,EDM,0,3,G,,N,40,0,1,1,1,0,0,0,0,0,0,6,2387,0,0,0,0,0,0,0,0,0,0,1009,95,2.39,23,14,3,9,4,0.914,0,65:00:00,42,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Crawford, Corey",Crawford,PHI,0,3,G,,N,39,0,4,4,0,0,0,0,0,0,0,0,2213,0,0,0,0,0,0,0,0,0,0,1068,108,2.93,14,18,5,7,2,0.908,0,65:00:00,43,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Grubauer, Philipp",Grubauer,QUE,0,3,G,,N,37,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0,0,0,982,89,2.64,18,9,5,4,3,0.917,0,65:00:00,45,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Ullmark, Linus",Ullmark,TAM,0,3,G,,Y,37,0,1,1,0,0,0,0,0,0,0,0,2102,0,0,0,0,0,0,0,0,0,0,1037,109,3.11,15,14,5,4,2,0.905,0,65:00:00,45,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"DeSmith, Casey",DeSmith,CHI,0,3,G,,N,36,0,0,0,0,0,0,0,0,0,0,2,1944,0,0,0,0,0,0,0,0,0,0,971,89,2.75,15,11,5,8,3,0.916,0,65:00:00,46,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Reimer, James",Reimer,TAM,0,3,G,,N,36,0,0,0,0,0,0,0,0,0,0,0,1805,0,0,0,0,0,0,0,0,0,0,836,93,3.09,13,12,5,4,0,0.9,0,65:00:00,46,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Bernier, Jonathan",Bernier,QUE,0,3,G,,N,35,0,0,0,1,0,0,0,0,0,0,0,1860,0,0,0,0,0,0,0,0,0,0,927,98,3.16,9,18,5,8,1,0.904,0,65:00:00,47,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Georgiev, Alexandar",Georgiev,OTT,0,3,G,,Y,33,0,2,2,0,0,0,0,0,0,0,2,1874,0,0,0,0,0,0,0,0,0,0,966,91,2.91,14,13,4,5,2,0.914,0,65:00:00,49,4,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"McElhinney, Curtis",McElhinney,NOT,0,3,G,,N,33,0,0,0,0,0,0,0,0,0,0,0,1978,0,0,0,0,0,0,0,0,0,0,883,85,2.58,20,11,2,3,2,0.912,0,65:00:00,49,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"Ward, Cam",Ward,OTT,0,3,G,,N,33,0,1,1,0,0,0,0,0,0,0,4,1882,0,0,0,0,0,0,0,0,0,0,998,115,3.67,16,12,4,7,0,0.897,0,65:00:00,49,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"Binnington, Jordan",Binnington,DET,0,3,G,,Y,32,0,0,0,0,0,0,0,0,0,0,0,1876,0,0,0,0,0,0,0,0,0,0,748,59,1.89,24,5,1,5,5,0.927,0,65:00:00,50,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Campbell, Jack",Campbell,SAN,0,3,G,,N,31,0,1,1,0,0,0,0,0,0,0,0,1593,0,0,0,0,0,0,0,0,0,0,784,61,2.3,10,14,1,7,2,0.928,0,65:00:00,51,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Hart, Carter",Hart,CHI,0,3,G,,Y,31,0,0,0,0,0,0,0,0,0,0,0,1717,0,0,0,0,0,0,0,0,0,0,895,81,2.83,16,13,1,4,0,0.917,0,65:00:00,51,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Saros, Juuse",Saros,WIN,0,3,G,,N,31,0,0,0,0,0,0,0,0,0,0,0,1696,0,0,0,0,0,0,0,0,0,0,796,74,2.62,17,10,2,5,3,0.915,0,65:00:00,51,4,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Copley, Pheonix",Copley,BOS,0,3,G,,N,27,0,1,1,0,0,0,0,0,0,0,0,1529,0,0,0,0,0,0,0,0,0,0,702,74,2.9,16,7,3,4,1,0.905,0,65:00:00,55,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"Korpisalo, Joonas",Korpisalo,QUE,0,3,G,,N,27,0,0,0,0,0,0,0,0,0,0,0,1361,0,0,0,0,0,0,0,0,0,0,584,67,2.95,10,7,3,4,0,0.897,0,65:00:00,55,4,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Domingue, Louis",Domingue,SAS,0,3,G,,N,26,0,1,1,0,0,0,0,0,0,0,4,1561,0,0,0,0,0,0,0,0,0,0,737,75,2.88,21,5,0,0,0,0.908,0,65:00:00,56,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Elliott, Brian",Elliott,LSV,0,3,G,,N,26,0,1,1,0,0,0,0,0,0,0,2,1397,0,0,0,0,0,0,0,0,0,0,672,69,2.96,11,11,1,4,1,0.907,0,65:00:00,56,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Schneider, Cory",Schneider,BOS,0,3,G,,N,26,0,0,0,0,0,0,0,0,0,0,0,1372,0,0,0,0,0,0,0,0,0,0,648,70,3.06,6,13,4,6,1,0.903,0,65:00:00,56,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Dell, Aaron",Dell,POR,0,3,G,,N,25,0,0,0,0,0,0,0,0,0,0,0,1323,0,0,0,0,0,0,0,0,0,0,543,70,3.17,10,8,4,4,2,0.886,0,65:00:00,57,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"Blackwood, MacKenzie",Blackwood,EDM,0,3,G,,Y,23,0,0,0,0,0,0,0,0,0,0,0,1264,0,0,0,0,0,0,0,0,0,0,614,55,2.61,10,10,0,3,2,0.918,0,65:00:00,59,4,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Brossoit, Laurent",Brossoit,VAN,0,3,G,,N,21,0,0,0,0,0,0,0,0,0,0,0,1165,0,0,0,0,0,0,0,0,0,0,603,49,2.52,13,6,2,2,1,0.925,0,65:00:00,61,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Stalock, Alex",Stalock,MTL,0,3,G,,N,21,0,2,2,0,0,0,0,0,0,0,4,1065,0,0,0,0,0,0,0,0,0,0,472,53,2.99,6,8,3,5,0,0.899,0,65:00:00,61,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Subban, Malcolm",M. Subban,OTT,0,3,G,,Y,21,0,0,0,0,0,0,0,0,0,0,4,1227,0,0,0,0,0,0,0,0,0,0,552,60,2.93,8,10,2,2,1,0.902,0,65:00:00,61,4,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Miller, Ryan",R. Miller,OTT,0,3,G,,N,20,0,0,0,0,0,0,0,0,0,0,0,1109,0,0,0,0,0,0,0,0,0,0,527,51,2.76,8,7,2,2,1,0.912,0,65:00:00,62,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"Sparks, Garret",Sparks,LAD,0,3,G,,Y,20,0,0,0,0,0,0,0,0,0,0,0,1105,0,0,0,0,0,0,0,0,0,0,534,58,3.15,8,9,1,4,1,0.902,0,65:00:00,62,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Niemi, Antti",Niemi,SAS,0,3,G,,N,17,0,1,1,0,0,0,0,0,0,0,0,969,0,0,0,0,0,0,0,0,0,0,478,61,3.78,8,6,2,2,0,0.887,0,65:00:00,65,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Delia, Collin",Delia,EDM,0,3,G,,Y,16,0,0,0,0,0,0,0,0,0,0,0,831,0,0,0,0,0,0,0,0,0,0,495,50,3.61,6,4,3,4,0,0.908,0,65:00:00,66,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"Hill, Adin",Hill,TAM,0,3,G,,Y,13,0,0,0,0,0,0,0,0,0,0,0,696,0,0,0,0,0,0,0,0,0,0,290,32,2.76,7,5,0,3,1,0.901,0,65:00:00,69,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Raanta, Antti",Raanta,NYH,0,3,G,,N,12,0,1,1,0,0,0,0,0,0,0,0,687,0,0,0,0,0,0,0,0,0,0,318,33,2.88,5,6,0,1,0,0.906,0,65:00:00,70,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Weal, Jordan",Weal,OTT,21,27,C,RW,N,63,8,13,21,75,333,266,2,0,1,0,18,848,-8,0,0,0,0,0,0,0,28,26,0,0,0,0,0,0,0,0,,90,13:30,19,3,3,2,1,1,0,1,0,0,4,3,2,0,2,0,0
"Hagelin, Carl",Hagelin,DET,10,15,LW,RW,N,58,5,14,19,99,6,21,0,0,2,0,30,854,7,0,0,0,0,0,0,0,64,20,0,0,0,0,0,0,0,0,,90,14:45,24,4,3,4,3,1,0,0,1,0,0,5,0,3,3,0,0
"Spooner, Ryan",Spooner,,9,21,LW,C RW,N,52,3,6,9,67,59,54,0,0,1,0,2,594,-12,0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,0,,90,11:30,30,3,4,2,2,1,0,0,0,0,2,4,1,1,1,0,0
"Zykov, Valentin",Zykov,DEN,14,30,RW,LW,Y,28,2,3,5,29,2,7,0,0,0,0,2,279,-5,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,,90,10:00,54,3,3,1,3,2,0,0,0,0,0,3,0,1,1,0,0
"Wideman, Chris",Wideman,,15,23,RD,LD,N,25,2,5,7,27,0,0,0,0,1,0,18,326,-12,0,0,0,0,0,0,0,35,26,0,0,0,0,0,0,0,0,,120,13:00,57,2,3,0,3,2,2,0,0,1,0,2,0,0,0,2,2
"Nilsson, Anders",Nilsson,POR,0,3,G,,N,36,0,1,1,0,0,0,0,0,0,0,0,2040,0,0,0,0,0,0,0,0,0,0,997,101,2.97,14,19,1,9,2,0.908,0,65:00:00,46,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"Talbot, Cam",Talbot,DET,0,3,G,,N,35,0,1,1,0,0,0,0,0,0,0,0,1906,0,0,0,0,0,0,0,0,0,0,889,108,3.4,11,17,3,9,1,0.892,0,65:00:00,47,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Johnson, Chad",C. Johnson,NYH,0,3,G,,N,19,0,0,0,0,0,0,0,0,0,0,0,811,0,0,0,0,0,0,0,0,0,0,357,49,3.63,2,11,0,3,1,0.879,0,65:00:00,63,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Stolarz, Anthony",Stolarz,MTL,0,3,G,,Y,18,0,0,0,0,0,0,0,0,0,0,0,869,0,0,0,0,0,0,0,0,0,0,453,50,3.45,4,5,3,1,1,0.901,0,65:00:00,64,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"Pickard, Calvin",Pickard,,0,3,G,,N,17,0,0,0,0,0,0,0,0,0,0,2,747,0,0,0,0,0,0,0,0,0,0,336,48,3.86,4,6,2,5,1,0.875,0,65:00:00,65,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Brassard, Derick",Brassard,POR,25,50,C,LW RW,N,70,14,9,23,110,283,305,2,0,0,0,39,1050,-19,0,0,0,0,0,0,0,102,15,0,0,0,0,0,0,0,0,,90,15:00,12,4,3,2,3,2,0,0,0,0,2,4,2,2,2,0,0
"Del Zotto, Michael",Del Zotto,LAD,4,8,LD,RD,N,42,1,9,10,45,0,0,0,0,0,0,8,715,-2,0,0,0,0,0,0,0,129,53,0,0,0,0,0,0,0,0,,120,17:00,40,4,3,0,3,3,2,0,0,1,0,4,0,0,0,1,1
"Pettersson, Marcus",M. Pettersson,PHI,5,9,LD,,Y,84,2,23,25,87,1,0,1,0,0,0,66,1401,17,0,0,0,0,0,0,0,101,108,0,0,0,0,0,0,0,0,,120,16:45,0,2,4,0,3,2,3,0,0,1,0,2,0,0,0,3,0
"Fiala, Kevin",Fiala,LSV,15,26,LW,RW,N,83,13,26,39,174,3,5,2,0,2,0,36,1298,-23,0,0,0,0,0,0,0,42,20,0,0,0,0,0,0,0,0,,90,15:45,0,3,4,3,2,1,0,0,0,0,0,4,0,2,2,0,0
"Hartman, Ryan",Hartman,MTL,17,33,LW,RW,N,83,12,14,26,145,4,12,0,0,2,0,74,1089,1,0,0,0,0,0,0,0,107,39,0,0,0,0,0,0,0,0,,90,13:00,0,3,3,4,4,3,0,0,0,0,0,3,0,3,3,0,0
"Montour, Brandon",Montour,LAD,9,13,RD,LD,N,82,8,27,35,181,0,0,1,0,2,0,56,1841,-20,0,0,0,0,0,0,0,99,121,0,0,0,0,0,0,0,0,,120,22:30,0,4,4,0,3,2,3,0,0,0,0,3,0,0,0,3,3
"Niederreiter, Nino",Niederreiter,LON,25,55,LW,RW,N,82,23,30,53,184,37,30,6,0,3,0,30,1330,-4,0,0,0,0,0,0,0,94,20,0,0,0,0,0,0,0,0,,90,16:15,0,3,4,3,3,2,0,0,0,0,1,3,0,3,3,0,0
"Sheahan, Riley",Sheahan,LAD,16,34,C,LW RW,N,82,9,10,19,110,360,328,0,1,2,0,17,1104,-9,0,0,0,0,0,0,0,72,44,0,0,0,0,0,0,0,0,,90,13:30,0,4,3,4,3,2,0,0,1,0,3,3,4,4,4,0,0
"Coyle, Charlie",Coyle,VAN,15,21,C,RW,N,81,12,22,34,155,322,380,1,1,2,0,20,1359,-1,0,0,0,0,0,0,0,77,56,0,0,0,0,0,0,0,0,,90,16:45,1,4,4,4,3,2,0,0,0,0,2,4,4,0,4,0,0
"Nyquist, Gustav",Nyquist,EDM,22,39,LW,RW,N,81,22,38,60,204,11,11,2,0,3,0,12,1419,1,0,0,0,0,0,0,0,36,23,0,0,0,0,0,0,0,0,,90,17:30,1,5,4,3,2,1,0,0,0,0,0,4,0,3,3,0,0
"Strome, Ryan",R. Strome,MTL,35,67,C,RW,N,81,19,16,35,110,365,402,4,0,2,0,64,1261,-3,0,0,0,0,0,0,0,76,36,0,0,0,0,0,0,0,0,,90,15:30,1,3,4,2,2,2,0,0,0,0,2,3,2,0,2,0,0
"Jensen, Nick",Jensen,CHI,4,7,RD,LD,N,80,2,18,20,94,0,0,0,0,0,0,21,1588,4,0,0,0,0,0,0,0,82,105,0,0,0,0,0,0,0,0,,120,19:45,2,2,3,0,2,2,3,0,0,0,0,3,0,0,0,3,3
"Muzzin, Jake",Muzzin,NOT,13,22,LD,RD,N,80,9,28,37,141,0,0,1,0,1,0,47,1707,21,0,0,0,0,0,0,0,172,134,0,0,0,0,0,0,0,0,,120,21:15,2,4,3,0,4,3,5,0,0,1,0,2,0,0,0,4,4
"Granlund, Mikael",Mi. Granlund,SAN,17,25,RW,C LW,N,79,16,38,54,189,129,159,2,2,5,0,24,1449,-8,0,0,0,0,0,0,0,46,40,0,0,0,0,0,0,0,0,,90,18:15,3,4,5,4,2,2,0,0,0,0,1,4,3,3,3,0,0
"Simmonds, Wayne",Simmonds,SAS,22,44,RW,LW,N,79,17,13,30,157,4,13,5,0,2,0,99,1238,-16,0,0,0,0,0,0,0,137,28,0,0,0,0,0,0,0,0,,90,15:45,3,2,3,3,4,4,0,0,0,0,0,3,0,3,3,0,0
"Cogliano, Andrew",Cogliano,LAD,11,20,LW,,N,78,6,11,17,106,11,18,1,0,1,0,22,982,1,0,0,0,0,0,0,0,68,32,0,0,0,0,0,0,0,0,,90,12:30,4,4,3,4,3,2,0,0,0,0,0,4,0,4,0,0,0
"Dzingel, Ryan",Dzingel,SAS,33,66,LW,RW,N,78,26,30,56,159,39,56,5,0,5,0,29,1312,-9,0,0,0,0,0,0,0,54,38,0,0,0,0,0,0,0,0,,90,16:45,4,4,4,4,2,2,0,0,0,0,0,4,0,2,2,0,0
"McCann, Jared",McCann,NYH,25,56,C,LW,N,78,19,16,35,150,275,320,1,4,2,0,31,1133,-1,0,0,0,0,0,0,0,77,51,0,0,0,0,0,0,0,0,,90,14:30,4,3,3,3,3,2,0,0,0,0,1,4,3,3,0,0,0
"Strome, Dylan",D. Strome,NYH,28,61,C,LW,N,78,20,37,57,145,434,463,6,0,3,0,20,1260,-8,0,0,0,0,0,0,0,13,46,0,0,0,0,0,0,0,0,,90,16:15,4,4,4,2,2,1,0,0,0,0,2,3,1,1,0,0,0
"Thompson, Nate",N. Thompson,LSV,14,24,C,RW,N,78,5,8,13,71,409,351,0,0,0,0,17,1014,-1,0,0,0,0,0,0,0,87,44,0,0,0,0,0,0,0,0,,90,13:00,4,2,2,4,3,3,0,1,0,0,4,2,4,0,4,0,0
"Stone, Mark",Ma. Stone,VAN,33,68,RW,,N,77,33,40,73,199,28,34,6,1,4,0,27,1531,17,0,0,0,0,0,0,0,72,71,0,0,0,0,0,0,0,0,,90,20:00,5,4,4,5,3,2,0,0,0,0,0,3,0,0,5,0,0
"Gudbranson, Erik",Gudbranson,BOS,4,8,RD,,N,76,2,8,10,94,0,0,0,0,1,0,87,1386,-20,0,0,0,0,0,0,0,184,84,0,0,0,0,0,0,0,0,,120,18:15,6,2,2,0,5,4,5,0,0,0,0,2,0,0,0,0,3
"Leivo, Josh",Leivo,NYH,19,35,LW,RW,N,76,14,10,24,151,15,26,3,0,2,0,32,1066,5,0,0,0,0,0,0,0,44,23,0,0,0,0,0,0,0,0,,90,14:00,6,3,3,3,2,2,0,0,0,0,0,3,0,2,2,0,0
"Shore, Devin",Shore,MTL,24,38,LW,C,N,76,10,19,29,82,86,123,2,2,4,0,13,1084,-12,0,0,0,0,0,0,0,94,64,0,0,0,0,0,0,0,0,,90,14:15,6,3,3,3,3,3,0,1,0,0,1,4,3,3,0,0,0
"Duclair, Anthony",Duclair,QUE,29,55,RW,LW,N,74,19,14,33,132,2,13,7,0,3,0,14,940,-2,0,0,0,0,0,0,0,32,33,0,0,0,0,0,0,0,0,,90,12:45,8,4,3,2,2,1,0,0,0,0,0,4,0,2,2,0,0
"Boyle, Brian",Boyle,MTL,29,60,LW,C,N,73,18,6,24,123,170,163,7,1,4,0,38,981,-14,0,0,0,0,0,0,0,145,50,0,0,0,0,0,0,0,0,,90,13:30,9,1,3,4,4,5,0,1,1,0,2,2,4,4,0,0,0
"Duchene, Matt",Duchene,DEN,36,67,C,,N,73,31,39,70,172,676,546,6,0,1,0,8,1375,-3,0,0,0,0,0,0,0,28,40,0,0,0,0,0,0,0,0,,90,18:45,9,4,5,3,1,2,0,0,0,0,5,5,2,0,0,0,0
"Hayes, Kevin",Hayes,CHI,24,51,C,,N,71,19,35,54,156,483,498,3,2,2,0,12,1298,-2,0,0,0,0,0,0,0,58,15,0,0,0,0,0,0,0,0,,90,18:15,11,4,4,3,2,1,0,0,0,0,3,2,3,0,0,0,0
"Lovejoy, Ben",Lovejoy,BOS,4,7,RD,,N,71,2,7,9,95,0,0,0,0,0,0,37,1213,-1,0,0,0,0,0,0,0,76,118,0,0,0,0,0,0,0,0,,120,17:00,11,3,2,0,4,2,3,0,0,1,0,3,0,0,0,0,4
"Perlini, Brendan",Perlini,LAD,24,51,RW,LW,N,68,14,7,21,117,1,6,2,0,0,0,28,789,-17,0,0,0,0,0,0,0,51,22,0,0,0,0,0,0,0,0,,90,11:30,14,3,3,2,3,2,0,0,0,0,0,3,0,1,1,0,0
"Lindholm, Par",P. Lindholm,CHI,3,6,LW,C,N,65,1,12,13,65,204,203,0,0,0,0,18,738,5,0,0,0,0,0,0,0,58,55,0,0,0,0,0,0,0,0,,90,11:15,17,2,3,3,2,2,0,0,0,1,2,3,3,3,0,0,0
