Player,Age,Tm,Pos,GP,G,A,PTS,PlusMin,PIM,PS,G-EV,G-PP,G-SH,G-GW,A-EV,A-PP,A-SH,SOG,ShotPerc,TOI,ATOI,BLK,HIT,FOW,FOL,FOPerc,UID,season
Radim Vrbata,34,VAN,RW,63,13,14,27,-30,12,1.7,8,5,0,0,10,4,0,199,6.5,1011,16:03,12,15,4,10,28.6,vrbatra01,15-16
Chris Wagner,24,TOT,RW,43,4,2,6,-2,28,0.4,4,0,0,1,2,0,0,55,7.3,394,9:09,27,95,148,126,54.0,wagnech01,15-16
Joel Ward,35,SJS,RW,79,21,22,43,-15,28,4.4,15,5,1,3,14,7,1,138,15.2,1341,16:58,53,68,237,255,48.2,wardjo02,15-16
David Warsofsky,25,TOT,D,22,1,1,2,-9,2,0.0,0,1,0,0,0,1,0,40,2.5,377,17:07,23,5,0,0,,warsoda01,15-16
Austin Watson,24,NSH,LW,57,3,7,10,-4,32,0.4,3,0,0,0,7,0,0,55,5.5,570,10:00,45,74,6,7,46.2,watsoau01,15-16
Jordan Weal,23,TOT,C,14,0,0,0,1,2,-0.2,0,0,0,0,0,0,0,4,0.0,131,9:22,2,5,33,35,48.5,wealjo01,15-16
Mike Weber,28,TOT,D,45,1,4,5,2,60,1.7,1,0,0,0,4,0,0,40,2.5,697,15:29,61,108,0,0,,webermi01,15-16
Shea Weber,30,NSH,D,78,20,31,51,-7,27,9.5,6,14,0,1,18,12,1,189,10.6,1979,25:23,160,169,0,0,,webersh01,15-16
Yannick Weber,27,VAN,D,45,0,7,7,-17,24,0.4,0,0,0,0,2,5,0,65,0.0,847,18:50,37,49,0,0,,weberya01,15-16
Dale Weise,27,TOT,RW,71,14,13,27,4,24,3.1,11,3,0,1,10,3,0,136,10.3,952,13:25,26,127,16,19,45.7,weiseda01,15-16
Jeremy Welsh,27,STL,C,2,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,,17,8:19,0,4,1,2,33.3,welshje01,15-16
Alexander Wennberg,21,CBJ,C,69,8,32,40,-1,2,3.5,7,1,0,1,21,11,0,97,8.2,1094,15:52,46,32,400,522,43.4,wennbal01,15-16
Blake Wheeler,29,WPG,RW,82,26,52,78,8,49,9.4,21,3,2,5,36,14,2,256,10.2,1623,19:47,56,92,10,18,35.7,wheelbl01,15-16
Ryan White,27,PHI,C,73,11,5,16,-9,101,1.1,8,3,0,0,5,0,0,88,12.5,917,12:34,51,208,184,167,52.4,whitery01,15-16
Chris Wideman,26,OTT,D,64,6,7,13,4,34,2.7,5,1,0,2,6,1,0,87,6.9,893,13:57,71,57,0,0,,widemch01,15-16
Dennis Wideman,32,CGY,D,51,2,17,19,-9,30,2.1,0,2,0,0,11,6,0,75,2.7,1051,20:37,77,37,0,0,,widemde01,15-16
Patrick Wiercioch,25,OTT,D,52,0,5,5,2,24,0.9,0,0,0,0,3,2,0,56,0.0,902,17:20,56,53,0,0,,wiercpa01,15-16
Justin Williams,34,WSH,RW,82,22,30,52,15,36,6.6,19,3,0,3,23,6,1,201,10.9,1366,16:39,43,32,57,52,52.3,williju01,15-16
Colin Wilson,26,NSH,LW,64,6,18,24,-1,14,1.8,5,1,0,0,18,0,0,108,5.6,925,14:27,25,61,14,21,40.0,wilsoco01,15-16
Garrett Wilson,24,FLA,LW,29,0,0,0,-3,24,-0.6,0,0,0,0,0,0,0,28,0.0,272,9:22,4,75,0,1,0.0,wilsoga01,15-16
Scott Wilson,23,PIT,LW,24,5,1,6,0,12,0.8,5,0,0,1,1,0,0,39,12.8,256,10:41,6,38,0,0,,wilsosc01,15-16
Tom Wilson,21,WSH,RW,82,7,16,23,3,163,1.7,7,0,0,1,14,1,1,99,7.1,1059,12:55,48,253,8,6,57.1,wilsoto01,15-16
Tommy Wingels,27,SJS,C,68,7,11,18,-10,63,0.9,6,1,0,0,7,2,2,111,6.3,927,13:38,54,203,38,55,40.9,wingeto01,15-16
Daniel Winnik,30,TOT,C,76,6,13,19,4,38,1.3,6,0,0,0,13,0,0,101,5.9,1042,13:43,46,53,8,12,40.0,winnida01,15-16
James Wisniewski,31,CAR,D,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,1,0:47,0,1,0,0,,wisnija01,15-16
Luke Witkowski,25,TBL,D,4,0,0,0,0,4,0.0,0,0,0,0,0,0,0,1,0.0,29,7:08,1,8,0,0,,witkolu01,15-16
Miles Wood,20,NJD,LW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,13,13:06,0,1,0,0,,woodmi01,15-16
Brendan Woods,23,CAR,LW,5,0,0,0,0,7,-0.1,0,0,0,0,0,0,0,5,0.0,44,8:42,0,3,0,1,0.0,woodsbr01,15-16
Tyler Wotherspoon,22,CGY,D,11,0,1,1,0,0,0.2,0,0,0,0,1,0,0,9,0.0,156,14:10,16,14,0,0,,wothety01,15-16
Nail Yakupov,22,EDM,RW,60,8,15,23,-16,24,1.5,7,1,0,1,10,5,0,127,6.3,853,14:13,21,54,0,1,0.0,yakupna01,15-16
Keith Yandle,29,NYR,D,82,5,42,47,-4,40,6.3,3,2,0,1,22,20,0,160,3.1,1637,19:58,68,43,0,0,,yandlke01,15-16
Pavel Zacha,18,NJD,C,1,0,2,2,4,0,0.4,0,0,0,0,2,0,0,3,0.0,17,16:51,0,1,3,6,33.3,zachapa01,15-16
Nikita Zadorov,20,COL,D,22,0,2,2,-5,12,0.1,0,0,0,0,2,0,0,18,0.0,373,16:56,16,53,0,0,,zadorni01,15-16
Travis Zajac,30,NJD,C,74,14,28,42,3,25,4.7,6,6,2,2,16,11,1,111,12.6,1469,19:51,41,65,715,672,51.6,zajactr01,15-16
Michael Zalewski,23,VAN,LW,3,0,1,1,1,2,0.1,0,0,0,0,1,0,0,2,0.0,36,11:51,0,7,6,4,60.0,zalewmi01,15-16
Henrik Zetterberg,35,DET,C,82,13,37,50,-15,24,3.9,11,2,0,3,17,20,0,214,6.1,1592,19:25,26,54,539,536,50.1,zettehe01,15-16
Mika Zibanejad,22,OTT,C,81,21,30,51,-2,18,5.5,17,2,2,7,21,9,0,184,11.4,1439,17:46,43,111,659,647,50.5,zibanmi01,15-16
Marek Židlický,38,NYI,D,53,4,12,16,5,20,3.4,4,0,0,1,8,4,0,48,8.3,826,15:35,68,39,0,0,,zidlima01,15-16
Harry Zolnierczyk,28,ANA,LW,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,9,8:48,0,3,0,0,,zolniha01,15-16
Dainius Zubrus,37,SJS,C,50,3,4,7,4,20,0.4,3,0,0,0,4,0,0,33,9.1,579,11:35,15,68,15,12,55.6,zubruda01,15-16
Mats Zuccarello,28,NYR,RW,81,26,35,61,2,34,7.2,19,7,0,4,24,11,0,166,15.7,1497,18:29,69,88,5,6,45.5,zuccama01,15-16
Jason Zucker,24,MIN,LW,71,13,10,23,-4,20,2.1,12,0,1,1,7,2,1,158,8.2,1106,15:35,33,83,1,1,50.0,zuckeja01,15-16
